code,date,codeOpen ($),codeClose ($),codeVolume
AHPI,2022-02-03,3.4000000953674316,3.430000066757202,21700.0
AHRNU,2022-02-02,10.079999923706055,10.079999923706055,0.0
AHRNU,2022-02-03,10.079999923706055,10.079999923706055,0.0
AIA,2022-02-02,78.06999969482422,77.83999633789062,119300.0
AIA,2022-02-03,76.56999969482422,76.70999908447266,137100.0
AIBBU,2022-02-02,9.930000305175781,9.930000305175781,1800.0
AIBBU,2022-02-03,9.930000305175781,9.930000305175781,0.0
AIH,2022-02-02,3.009999990463257,3.059999942779541,27600.0
AIH,2022-02-04,2.6600000858306885,2.6600000858306885,259.0
AIHS,2022-02-02,0.3449999988079071,0.3400000035762787,255100.0
AIHS,2022-02-03,0.3310000002384186,0.33500000834465027,127200.0
AIKI,2022-02-02,0.5,0.49000000953674316,724800.0
AIKI,2022-02-03,0.47999998927116394,0.46000000834465027,771600.0
AIMC,2022-02-02,48.880001068115234,48.349998474121094,383500.0
AIMC,2022-02-04,47.220001220703125,47.900001525878906,3066.0
AINV,2022-02-02,13.329999923706055,13.3100004196167,236800.0
AINV,2022-02-03,13.229999542236328,13.119999885559082,268000.0
AIP,2022-02-02,15.65999984741211,15.850000381469727,89300.0
AIP,2022-02-03,15.149999618530273,14.279999732971191,42800.0
AIQ,2022-02-02,29.280000686645508,28.8799991607666,19600.0
AIQ,2022-02-03,28.049999237060547,27.670000076293945,17700.0
AIRG,2022-02-02,9.609999656677246,9.329999923706055,29100.0
AIRG,2022-02-04,9.369999885559082,9.5,831.0
AIRR,2022-02-02,41.470001220703125,40.68000030517578,56700.0
AIRR,2022-02-03,40.33000183105469,40.16999816894531,170400.0
AIRS,2022-02-02,14.510000228881836,13.850000381469727,96700.0
AIRS,2022-02-03,13.550000190734863,13.59000015258789,44500.0
AIRT,2022-02-02,25.700000762939453,23.700000762939453,55600.0
AIRT,2022-02-04,23.469999313354492,22.200000762939453,167.0
AIRTP,2022-02-02,24.100000381469727,23.97100067138672,1100.0
AIRTP,2022-02-03,24.100000381469727,24.100000381469727,800.0
AKAM,2022-02-02,114.91000366210938,115.81999969482422,1346000.0
AKAM,2022-02-04,114.19000244140625,114.2699966430664,24919.0
